N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,ACC+
50,absolute_error,10,8.5,17,0.0
200,squared_error,9,3.5,5,-12.96
100,absolute_error,11,4.25,11,-0.97
80,absolute_error,14,6.75,20,0.0
120,poisson,2,2.5,17,-12.37
140,absolute_error,15,5.75,13,-1.37
190,absolute_error,20,8.75,13,-0.52
150,squared_error,14,7.25,20,-13.07
30,poisson,14,3.75,10,-11.97
90,absolute_error,2,3.75,6,0.0
70,poisson,8,0.75,3,-12.31
190,poisson,12,7.25,17,-12.01
30,squared_error,10,4.5,2,-13.17
180,squared_error,20,5.25,1,-12.5
70,poisson,12,5.25,10,-13.01
50,poisson,13,7.75,7,-11.91
160,squared_error,20,10.0,17,-12.66
90,absolute_error,2,8.5,12,-1.08
70,squared_error,12,0.0,17,-11.89
110,poisson,10,8.25,12,-12.31
80,absolute_error,1,6.25,10,0.0
30,squared_error,2,0.75,10,-12.59
150,absolute_error,2,2.5,17,-0.65
160,squared_error,17,7.75,4,-12.32
180,poisson,17,3.0,19,-12.56
60,poisson,16,1.0,4,-12.24
60,poisson,15,8.75,20,-12.59
170,absolute_error,7,6.5,6,0.0
50,squared_error,1,6.25,5,-12.76
70,squared_error,5,0.25,13,-12.79
20,poisson,10,7.0,20,-11.97
200,absolute_error,16,6.5,5,-1.44
170,absolute_error,20,9.75,5,0.0
150,squared_error,14,2.75,8,-12.43
160,absolute_error,4,4.75,12,0.0
120,absolute_error,9,9.25,16,0.0
90,absolute_error,18,8.5,16,-1.08
100,squared_error,3,5.25,8,-13.01
160,poisson,4,0.5,4,-12.12
140,absolute_error,20,2.25,12,0.0
120,absolute_error,20,7.25,17,0.0
70,absolute_error,15,4.5,7,0.0
50,poisson,8,1.25,14,-12.91
90,squared_error,4,4.0,17,-12.38
120,poisson,11,9.25,18,-12.46
20,poisson,17,2.0,17,-10.34
110,squared_error,2,8.0,7,-12.24
120,poisson,7,6.0,7,-12.01
110,squared_error,17,1.0,8,-11.94
10,absolute_error,13,5.5,2,0.0
10,poisson,2,10.0,4,-11.4
190,absolute_error,8,9.75,9,0.0
20,poisson,9,8.25,8,-11.97
170,squared_error,6,7.0,16,-12.85
30,poisson,19,1.5,18,-12.41
110,absolute_error,18,4.0,14,0.0
180,poisson,17,1.75,13,-12.41
10,absolute_error,1,5.25,7,0.0
180,absolute_error,7,9.75,18,0.0
80,absolute_error,7,0.25,11,0.0
110,poisson,18,7.25,9,-12.73
40,poisson,13,1.0,12,-10.89
40,squared_error,18,3.75,20,-12.24
190,poisson,2,0.0,17,-17.2
180,absolute_error,9,5.5,15,0.0
10,absolute_error,20,6.0,20,0.0
60,absolute_error,20,2.5,13,0.0
190,squared_error,20,10.0,13,-12.35
190,absolute_error,20,3.0,4,-1.98
10,squared_error,16,0.75,1,-10.19
40,absolute_error,15,0.75,10,-2.33
80,absolute_error,7,8.75,13,-1.2
30,absolute_error,4,5.75,5,0.0
110,squared_error,6,1.75,16,-13.08
110,absolute_error,7,4.5,13,0.0
50,absolute_error,14,6.25,10,-1.89
130,poisson,9,5.25,15,-12.4
30,absolute_error,3,0.25,6,0.0
50,poisson,7,6.25,2,-12.02
190,absolute_error,12,5.75,18,-0.52
50,poisson,10,2.25,5,-12.24
20,absolute_error,12,7.0,20,0.0
70,squared_error,5,8.25,7,-12.76
130,squared_error,16,5.75,15,-12.6
150,squared_error,5,8.5,20,-12.27
20,squared_error,19,0.0,15,-13.01
160,poisson,15,9.5,7,-12.4
120,squared_error,4,1.25,13,-12.52
100,absolute_error,10,0.75,19,-0.97
10,squared_error,19,2.0,17,-12.5
50,squared_error,1,3.5,2,-12.18
40,poisson,16,1.0,11,-11.76
150,poisson,1,5.25,14,-13.27
70,poisson,12,4.25,15,-12.65
110,absolute_error,2,2.75,6,0.0
50,squared_error,17,5.0,14,-12.91
30,poisson,11,8.0,9,-12.84
180,squared_error,13,8.5,5,-12.43
180,squared_error,12,6.75,16,-12.41
100,poisson,13,1.75,3,-11.72
50,absolute_error,17,5.0,4,0.0
130,absolute_error,8,4.0,6,0.0
10,squared_error,17,5.5,7,-11.11
200,absolute_error,2,5.25,8,-0.49
150,poisson,5,6.0,20,-11.98
140,absolute_error,13,0.75,14,0.0
200,absolute_error,16,0.25,19,-0.97
30,absolute_error,16,6.25,19,-3.03
10,absolute_error,1,5.0,10,0.0
170,poisson,11,5.5,18,-12.39
30,squared_error,17,7.5,9,-12.06
40,squared_error,12,7.25,6,-11.76
200,squared_error,13,8.75,18,-12.66
140,absolute_error,14,9.0,16,0.0
40,poisson,18,0.5,1,-12.03
60,poisson,11,8.25,9,-13.37
70,poisson,15,2.25,2,-11.65
40,absolute_error,17,4.0,17,0.0
30,squared_error,20,3.25,18,-10.5
180,squared_error,9,1.0,6,-12.06
160,absolute_error,10,0.5,1,-1.2
200,squared_error,4,0.5,5,-12.95
150,poisson,13,5.25,2,-12.88
80,poisson,14,1.0,14,-12.98
100,absolute_error,4,0.0,16,-7.66
130,squared_error,1,1.75,14,-12.05
100,poisson,17,5.5,9,-12.42
40,poisson,1,4.0,19,-12.43
50,absolute_error,12,4.25,18,0.0
110,absolute_error,2,0.25,17,-0.88
10,poisson,18,0.25,15,-11.11
160,absolute_error,17,8.75,15,0.0
30,poisson,15,4.0,3,-13.49
160,absolute_error,3,3.75,6,-1.2
140,poisson,14,5.5,13,-12.37
120,squared_error,9,1.5,1,-13.15
10,poisson,12,3.5,1,-12.24
180,absolute_error,14,4.5,6,0.0
130,absolute_error,8,7.75,17,0.0
130,poisson,3,9.75,12,-12.68
20,poisson,19,9.75,20,-13.25
100,squared_error,8,6.5,15,-11.99
60,poisson,14,8.5,7,-12.24
130,absolute_error,3,1.75,6,-0.75
100,absolute_error,19,7.25,18,0.0
40,squared_error,13,5.0,1,-11.33
60,squared_error,3,5.75,6,-12.76
100,squared_error,11,2.25,2,-12.5
40,poisson,14,5.5,11,-12.1
20,absolute_error,7,8.0,2,0.0
120,absolute_error,2,1.5,19,0.0
80,absolute_error,1,2.0,9,0.0
140,poisson,1,3.5,11,-12.5
90,squared_error,8,0.5,1,-12.32
90,poisson,3,9.25,1,-12.87
200,absolute_error,10,2.5,16,0.0
140,poisson,5,7.25,5,-12.74
180,absolute_error,18,10.0,7,0.0
80,absolute_error,3,9.0,16,0.0
190,squared_error,9,1.0,14,-12.38
140,squared_error,15,2.0,18,-12.27
40,absolute_error,4,1.25,12,-2.33
40,absolute_error,17,2.0,3,0.0
110,absolute_error,12,6.0,8,0.0
80,absolute_error,6,9.25,11,-1.2
180,absolute_error,11,0.0,20,-0.55
30,absolute_error,8,4.25,19,0.0
60,absolute_error,5,4.75,3,0.0
190,poisson,9,3.0,11,-12.89
80,absolute_error,17,6.25,4,0.0
200,absolute_error,14,5.75,16,-0.49
120,absolute_error,8,6.0,10,-0.81
20,squared_error,15,1.5,14,-10.66
140,absolute_error,1,2.25,14,0.0
70,poisson,7,7.0,15,-11.36
130,squared_error,6,1.5,17,-13.23
70,squared_error,6,9.75,8,-13.29
160,absolute_error,2,8.5,3,0.0
60,absolute_error,17,8.75,10,0.0
110,poisson,4,7.5,15,-12.26
120,squared_error,6,8.5,2,-12.15
100,poisson,4,0.25,3,-12.07
150,squared_error,17,7.0,18,-12.25
180,poisson,13,1.75,12,-12.56
70,absolute_error,5,5.75,9,0.0
70,poisson,19,3.0,18,-12.31
40,poisson,15,0.75,1,-11.62
130,poisson,18,2.5,5,-12.52
160,poisson,4,4.75,3,-12.47
130,poisson,11,5.5,13,-12.26
180,poisson,12,8.75,8,-12.18
100,poisson,3,2.5,11,-13.37
160,absolute_error,8,9.25,19,0.0
170,squared_error,16,7.75,17,-12.3
130,squared_error,12,9.0,11,-12.34
200,squared_error,1,2.5,9,-12.32
20,squared_error,2,5.25,1,-13.49
90,absolute_error,14,4.75,19,0.0
180,squared_error,15,1.25,14,-12.69
200,squared_error,11,9.25,5,-12.34
70,squared_error,15,2.75,8,-11.97
60,absolute_error,20,8.5,5,-1.59
180,squared_error,19,2.25,1,-13.16
140,absolute_error,9,2.25,8,0.0
90,poisson,15,6.0,18,-12.41
10,poisson,15,8.5,14,-11.97
10,absolute_error,20,2.5,13,0.0
110,absolute_error,1,9.5,6,0.0
160,squared_error,17,2.25,10,-12.37
90,absolute_error,10,9.0,13,0.0
20,squared_error,9,1.25,9,-12.24
130,absolute_error,17,0.75,8,0.0
50,squared_error,19,9.25,10,-12.45
70,poisson,14,5.5,15,-12.35
70,squared_error,16,5.0,14,-12.57
150,poisson,10,5.25,18,-12.41
150,poisson,2,6.75,2,-12.29
170,poisson,15,9.75,10,-12.61
40,poisson,9,3.0,3,-14.12
150,squared_error,7,4.75,2,-12.15
150,squared_error,7,5.0,1,-12.24
90,squared_error,14,2.0,4,-12.7
10,absolute_error,5,9.5,6,0.0
200,poisson,7,2.25,6,-12.41
120,absolute_error,15,5.5,2,0.0
30,squared_error,15,9.5,16,-12.84
170,squared_error,8,5.0,2,-12.83
200,absolute_error,7,0.5,4,-0.49
100,squared_error,12,4.25,17,-11.77
180,squared_error,18,3.0,8,-12.22
180,absolute_error,6,7.25,17,0.0
50,squared_error,8,6.25,18,-12.96
100,squared_error,19,7.5,2,-12.26
20,squared_error,11,10.0,11,-14.07
40,poisson,15,5.25,12,-12.03
180,poisson,5,4.25,8,-12.62
180,squared_error,8,7.25,10,-12.77
20,poisson,17,9.75,18,-10.34
20,poisson,1,2.25,3,-11.83
70,squared_error,20,0.25,9,-12.43
200,poisson,3,2.0,19,-12.64
130,squared_error,16,4.25,8,-12.58
200,squared_error,15,1.0,13,-12.67
40,poisson,15,5.5,8,-12.37
150,poisson,7,5.75,19,-12.62
20,poisson,13,4.75,10,-12.37
40,squared_error,15,7.0,10,-12.69
30,poisson,8,6.25,9,-13.65
160,poisson,8,6.25,14,-12.25
140,poisson,8,5.0,13,-12.57
90,poisson,17,8.0,8,-13.36
140,squared_error,16,4.25,12,-12.2
40,squared_error,20,6.75,2,-13.07
160,poisson,19,6.75,7,-12.63
100,absolute_error,6,6.5,11,0.0
170,squared_error,14,2.0,3,-12.64
80,poisson,7,8.5,17,-12.07
100,squared_error,20,5.25,3,-12.4
140,absolute_error,5,2.25,1,0.0
120,squared_error,9,7.75,3,-12.59
150,absolute_error,8,9.75,7,-0.65
150,squared_error,20,0.5,19,-12.27
70,squared_error,10,1.5,5,-11.53
150,poisson,8,7.0,8,-12.24
150,squared_error,8,8.0,17,-12.89
180,absolute_error,1,2.75,9,0.0
120,poisson,1,3.25,14,-12.59
190,poisson,4,8.25,7,-12.97
130,squared_error,15,4.25,7,-12.34
170,poisson,9,0.5,1,-12.88
90,poisson,16,1.25,1,-12.32
150,squared_error,16,3.0,18,-12.47
180,squared_error,16,8.25,15,-12.18
80,poisson,20,2.5,5,-12.27
140,absolute_error,20,6.0,7,-1.37
80,squared_error,16,3.75,13,-12.14
40,poisson,9,9.5,18,-12.37
40,absolute_error,15,2.0,15,0.0
190,poisson,20,4.25,5,-12.14
190,absolute_error,10,9.5,5,-1.02
110,absolute_error,10,2.25,17,0.0
130,squared_error,19,2.75,7,-12.66
60,squared_error,11,4.0,15,-11.69
140,poisson,15,2.25,19,-12.59
120,squared_error,14,1.0,8,-12.69
120,squared_error,20,5.25,3,-12.65
100,absolute_error,7,6.75,1,0.0
70,absolute_error,14,8.5,17,-1.37
100,squared_error,2,10.0,9,-12.5
30,squared_error,19,8.5,14,-13.57
200,absolute_error,4,9.75,7,-0.49
120,absolute_error,11,8.75,16,0.0
90,poisson,11,5.0,3,-12.21
200,poisson,1,7.75,20,-12.63
100,squared_error,1,0.5,11,-13.4
70,poisson,16,7.75,10,-12.72
10,poisson,9,1.5,16,-11.97
80,absolute_error,11,5.25,5,-1.2
100,poisson,18,1.5,10,-12.66
160,squared_error,7,0.0,12,-12.77
100,poisson,11,9.25,16,-13.25
180,absolute_error,13,9.25,7,-0.55
50,poisson,17,5.0,2,-11.52
80,absolute_error,8,9.75,13,0.0
190,squared_error,12,4.25,19,-12.33
200,squared_error,7,6.0,12,-12.85
130,poisson,1,8.25,5,-12.36
10,absolute_error,8,4.5,5,0.0
150,absolute_error,14,9.75,9,0.0
120,squared_error,18,7.25,16,-12.61
200,absolute_error,15,2.25,2,0.0
50,absolute_error,17,5.25,17,0.0
110,squared_error,18,2.5,1,-11.87
180,absolute_error,9,8.75,9,0.0
140,squared_error,2,6.5,13,-12.74
30,squared_error,5,0.5,7,-12.06
150,absolute_error,5,5.25,8,-1.28
90,poisson,20,8.0,19,-13.25
30,absolute_error,10,4.5,10,0.0
190,squared_error,10,2.0,3,-12.4
140,squared_error,4,2.0,19,-12.68
90,squared_error,7,3.25,1,-12.7
100,poisson,6,7.25,9,-12.6
60,poisson,19,0.0,19,-13.01
100,squared_error,13,1.25,12,-12.98
80,poisson,18,3.0,18,-12.27
110,absolute_error,16,3.25,20,-0.88
30,poisson,7,1.25,19,-12.32
30,absolute_error,13,8.75,10,0.0
70,squared_error,8,2.25,6,-12.68
100,poisson,6,1.75,2,-12.5
60,absolute_error,2,0.75,3,0.0
180,poisson,13,6.75,5,-12.24
130,absolute_error,2,6.5,15,0.0
120,absolute_error,12,2.75,15,0.0
190,absolute_error,11,9.5,8,-0.52
50,squared_error,19,4.75,18,-11.97
190,poisson,10,3.75,13,-12.73
100,squared_error,13,10.0,18,-12.24
80,squared_error,4,8.25,20,-12.53
190,squared_error,3,1.25,17,-12.36
30,squared_error,7,6.0,15,-12.67
120,poisson,9,1.5,8,-12.48
150,squared_error,10,1.25,6,-12.72
40,poisson,17,6.0,20,-11.76
10,squared_error,1,3.5,4,-13.49
170,poisson,19,6.0,8,-12.7
200,poisson,1,1.25,15,-12.62
130,squared_error,2,8.75,4,-12.36
30,poisson,7,4.75,15,-12.76
70,poisson,18,8.5,1,-12.08
80,squared_error,18,6.75,13,-11.69
90,absolute_error,14,6.0,12,-1.08
180,absolute_error,6,5.25,19,0.0
130,absolute_error,15,3.75,20,-0.75
180,absolute_error,12,6.0,19,-0.55
80,poisson,18,8.5,3,-12.53
80,poisson,10,4.25,15,-11.65
20,absolute_error,19,4.75,17,0.0
170,poisson,1,10.0,18,-11.85
90,poisson,14,1.25,8,-12.87
160,squared_error,16,10.0,11,-12.88
100,poisson,4,6.0,11,-12.66
20,poisson,10,4.0,11,-13.37
110,squared_error,8,6.0,3,-12.59
100,poisson,9,0.75,7,-11.43
10,absolute_error,12,2.5,10,0.0
50,poisson,4,9.0,14,-13.3
10,squared_error,7,6.5,9,-13.25
20,absolute_error,6,4.5,7,0.0
50,absolute_error,12,9.5,19,0.0
200,absolute_error,3,1.75,6,-0.49
110,squared_error,3,1.25,8,-12.76
80,squared_error,12,6.75,11,-12.14
10,squared_error,5,1.75,4,-14.39
200,squared_error,12,8.0,13,-12.42
10,poisson,5,7.75,8,-12.76
40,poisson,16,1.75,10,-11.4
180,absolute_error,16,8.25,18,-1.08
150,poisson,13,7.75,15,-12.6
90,poisson,2,2.25,19,-12.5
70,absolute_error,5,8.0,17,0.0
200,squared_error,8,1.75,11,-13.12
200,poisson,20,7.75,11,-12.53
90,poisson,17,9.75,2,-12.73
130,absolute_error,19,5.0,8,-0.75
130,absolute_error,10,0.75,11,0.0
60,absolute_error,18,1.0,8,-1.59
180,poisson,16,7.5,19,-12.74
190,poisson,18,5.5,1,-11.88
70,absolute_error,4,1.25,20,0.0
70,poisson,17,1.25,20,-12.54
130,squared_error,7,8.75,19,-12.6
60,absolute_error,1,4.5,3,0.0
50,squared_error,18,1.5,20,-12.86
50,squared_error,13,1.75,9,-12.71
90,squared_error,18,6.0,12,-12.47
200,absolute_error,14,8.0,2,0.0
60,absolute_error,14,5.0,15,0.0
90,absolute_error,20,5.75,9,-1.08
120,poisson,20,5.5,19,-12.71
170,poisson,4,1.0,10,-12.68
80,squared_error,20,0.5,4,-12.76
130,poisson,19,0.75,16,-11.88
10,poisson,8,5.5,16,-12.76
30,squared_error,13,0.75,13,-13.33
70,poisson,3,0.25,9,-12.65
40,poisson,17,3.25,9,-12.03
140,squared_error,17,5.75,2,-12.06
200,absolute_error,11,7.75,6,0.0
90,absolute_error,9,4.25,19,0.0
190,absolute_error,6,4.5,4,-0.52
150,squared_error,4,1.0,12,-11.95
110,squared_error,8,7.5,13,-12.57
10,poisson,18,5.75,8,-9.52
90,squared_error,6,1.5,17,-12.64
80,poisson,19,7.5,6,-12.6
150,poisson,18,2.5,16,-11.97
190,squared_error,7,4.75,5,-12.47
130,poisson,2,7.5,10,-12.72
130,squared_error,13,1.5,1,-12.36
110,poisson,9,9.5,18,-12.48
120,absolute_error,15,2.25,7,0.0
110,absolute_error,2,2.75,17,0.0
30,poisson,15,0.25,8,-11.69
80,squared_error,5,0.5,6,-12.14
10,squared_error,19,1.5,19,-10.81
170,squared_error,4,5.5,9,-12.86
100,poisson,5,8.5,12,-13.06
140,absolute_error,3,3.5,2,0.0
60,absolute_error,9,6.75,1,0.0
150,absolute_error,3,4.25,10,-0.65
120,absolute_error,16,10.0,13,-0.81
90,poisson,7,6.75,10,-13.31
70,absolute_error,2,7.25,4,-1.37
90,squared_error,2,7.0,8,-12.18
130,poisson,9,7.25,18,-12.66
90,poisson,15,1.25,2,-11.53
140,poisson,3,3.5,10,-12.31
50,poisson,1,2.75,19,-11.52
20,poisson,16,0.75,20,-14.07
200,absolute_error,17,5.25,16,0.0
190,squared_error,17,5.75,2,-12.7
130,poisson,14,5.5,9,-12.22
90,poisson,11,8.75,9,-12.59
80,squared_error,20,4.5,11,-12.63
110,poisson,15,6.25,18,-12.94
20,squared_error,20,8.0,17,-13.25
20,absolute_error,8,8.5,4,0.0
120,poisson,1,1.0,3,-12.54
140,absolute_error,4,3.0,4,0.0
110,absolute_error,14,7.0,3,-0.88
40,squared_error,7,0.5,1,-12.5
120,absolute_error,17,7.25,15,-0.81
150,absolute_error,3,2.0,8,0.0
10,squared_error,18,4.0,11,-9.86
110,poisson,20,10.0,20,-12.52
70,squared_error,9,8.5,3,-12.72
90,poisson,15,5.75,19,-12.9
80,absolute_error,13,0.5,6,0.0
80,squared_error,11,7.0,5,-12.6
170,poisson,13,7.25,16,-12.71
200,absolute_error,14,8.0,17,-0.49
40,squared_error,7,4.25,8,-12.56
150,absolute_error,13,6.0,19,0.0
100,poisson,16,7.25,7,-12.88
140,absolute_error,6,8.25,5,-0.7
60,poisson,14,9.25,2,-13.13
190,poisson,18,5.75,8,-12.85
100,absolute_error,14,6.0,17,-0.97
100,squared_error,6,7.25,7,-13.2
110,absolute_error,9,1.25,3,0.0
120,squared_error,14,8.75,6,-12.9
10,squared_error,4,7.25,9,-13.01
120,absolute_error,15,0.25,9,0.0
120,squared_error,8,6.25,18,-12.52
200,absolute_error,19,2.5,18,-0.49
40,poisson,12,0.0,16,-12.43
180,absolute_error,10,4.5,2,0.0
150,absolute_error,15,2.5,18,-0.65
200,absolute_error,1,4.0,19,0.0
10,absolute_error,20,4.0,19,0.0
30,absolute_error,20,2.5,2,0.0
60,poisson,7,4.5,8,-12.24
30,absolute_error,10,6.75,2,0.0
170,poisson,20,8.0,13,-12.71
50,poisson,10,1.5,20,-12.18
170,absolute_error,9,8.75,6,-0.58
90,squared_error,9,0.75,4,-12.81
110,squared_error,4,1.0,5,-12.48
190,absolute_error,16,3.0,17,0.0
120,poisson,4,9.75,6,-11.69
160,squared_error,9,9.0,13,-12.37
10,squared_error,3,9.5,15,-10.81
110,absolute_error,6,9.25,1,-1.72
140,poisson,2,2.75,19,-12.54
200,absolute_error,13,9.25,10,-0.49
140,squared_error,5,9.5,2,-12.68
60,squared_error,2,3.25,18,-13.09
200,squared_error,19,2.75,7,-12.12
200,poisson,3,9.5,4,-12.06
180,squared_error,14,4.5,18,-12.38
200,poisson,9,5.25,17,-12.73
140,absolute_error,2,7.25,6,-0.7
180,poisson,18,3.75,7,-12.32
180,poisson,2,4.75,5,-12.43
10,poisson,14,1.75,4,-14.18
60,absolute_error,13,6.0,12,0.0
120,absolute_error,1,3.75,10,-2.33
110,squared_error,15,2.5,16,-12.36
110,squared_error,17,1.25,3,-12.5
50,squared_error,12,3.5,17,-13.35
100,absolute_error,17,0.0,9,-0.97
120,poisson,11,7.25,3,-12.69
150,poisson,14,5.75,9,-12.98
80,poisson,10,6.25,13,-12.43
100,absolute_error,7,1.5,15,0.0
70,squared_error,9,2.5,9,-12.61
150,squared_error,8,8.75,6,-12.29
50,squared_error,5,2.5,4,-12.86
190,poisson,13,8.0,14,-12.43
130,poisson,9,5.75,19,-12.3
30,poisson,20,4.0,10,-12.84
60,absolute_error,15,0.25,18,-1.59
60,poisson,13,4.25,16,-12.46
110,poisson,1,8.5,4,-12.45
60,poisson,18,0.5,19,-12.93
160,poisson,8,6.25,11,-12.63
70,poisson,5,8.25,6,-12.04
60,absolute_error,2,0.5,9,0.0
150,poisson,10,4.25,13,-12.45
40,poisson,3,1.0,10,-12.82
40,absolute_error,2,5.5,6,0.0
80,squared_error,17,5.25,12,-12.6
30,squared_error,2,6.25,5,-12.32
150,poisson,2,8.25,14,-12.67
110,squared_error,15,2.25,20,-12.31
120,poisson,1,9.75,3,-12.37
80,absolute_error,1,9.75,10,0.0
20,absolute_error,19,6.5,16,0.0
40,squared_error,12,0.25,14,-12.82
120,absolute_error,9,7.0,19,0.0
190,poisson,10,4.25,18,-12.64
140,poisson,13,2.0,2,-12.02
60,absolute_error,13,7.75,3,0.0
120,absolute_error,11,6.5,1,-0.81
70,squared_error,13,4.5,18,-12.87
50,poisson,20,7.75,1,-12.5
10,squared_error,18,6.0,15,-13.49
110,absolute_error,4,6.5,18,0.0
120,squared_error,11,9.75,15,-13.37
110,poisson,2,8.75,9,-11.71
110,squared_error,13,3.5,20,-12.62
100,squared_error,4,3.75,16,-13.06
80,squared_error,18,1.25,3,-11.72
10,absolute_error,10,7.0,2,0.0
110,absolute_error,17,8.25,19,-0.88
40,poisson,16,6.75,10,-12.03
60,poisson,3,9.0,18,-11.5
100,absolute_error,18,2.75,6,-0.97
80,poisson,9,5.5,2,-11.97
190,absolute_error,13,8.25,20,-1.02
140,poisson,20,2.0,2,-12.78
60,poisson,5,8.25,11,-12.71
20,poisson,1,7.5,7,-13.01
40,absolute_error,20,8.5,6,0.0
70,poisson,16,1.5,18,-12.87
60,absolute_error,18,7.75,2,0.0
130,squared_error,20,3.75,4,-12.48
190,squared_error,13,2.75,1,-12.62
110,squared_error,13,5.25,2,-12.85
150,poisson,15,2.75,20,-12.41
150,squared_error,1,0.0,5,-10.57
120,poisson,1,0.25,9,-12.54
190,squared_error,11,4.75,8,-12.57
110,absolute_error,7,8.0,8,0.0
160,poisson,9,0.25,4,-12.95
120,squared_error,6,7.25,13,-12.84
50,squared_error,5,2.0,15,-11.11
200,poisson,14,0.5,18,-12.59
10,absolute_error,11,9.5,6,0.0
70,absolute_error,1,0.5,14,0.0
180,poisson,7,4.0,17,-12.9
40,squared_error,5,1.25,2,-13.07
140,absolute_error,19,5.75,1,0.0
70,poisson,3,4.75,10,-12.31
130,squared_error,18,3.0,7,-12.74
160,poisson,20,1.0,11,-13.12
10,poisson,8,2.0,5,-12.5
170,absolute_error,2,1.0,1,-0.58
60,squared_error,10,8.25,10,-13.01
50,squared_error,7,7.75,6,-13.11
170,absolute_error,5,6.75,19,0.0
50,poisson,17,5.25,15,-11.05
110,absolute_error,12,6.75,11,-0.88
150,poisson,19,6.0,11,-11.95
140,poisson,2,0.25,1,-12.44
100,absolute_error,10,3.25,9,-0.97
170,absolute_error,11,3.0,19,0.0
80,absolute_error,12,2.5,10,0.0
50,poisson,17,1.0,20,-12.34
120,absolute_error,6,4.75,5,0.0
190,absolute_error,9,0.25,12,-0.52
100,absolute_error,12,1.5,16,-2.75
80,poisson,2,1.75,6,-12.6
150,absolute_error,11,5.25,18,0.0
190,squared_error,11,3.0,16,-12.86
90,squared_error,12,9.5,9,-12.24
150,poisson,11,2.25,4,-12.24
80,squared_error,15,9.75,4,-11.79
80,poisson,17,2.75,4,-12.5
20,absolute_error,9,8.0,7,0.0
160,squared_error,2,6.25,19,-12.19
50,squared_error,9,5.0,18,-11.63
160,absolute_error,15,4.5,1,-0.61
20,poisson,13,9.5,12,-13.25
60,absolute_error,5,1.0,17,0.0
40,absolute_error,19,5.0,6,0.0
70,squared_error,8,2.25,10,-12.31
170,squared_error,1,1.75,9,-12.31
130,poisson,16,2.75,5,-12.34
190,poisson,13,5.75,16,-12.53
130,squared_error,16,7.25,3,-12.78
70,absolute_error,14,4.5,16,0.0
70,poisson,19,10.0,12,-11.93
80,squared_error,4,8.5,14,-12.47
30,absolute_error,6,5.5,12,0.0
90,poisson,5,6.5,13,-12.15
70,squared_error,9,7.5,1,-12.76
100,absolute_error,4,0.0,10,-7.01
60,absolute_error,9,1.75,10,0.0
80,absolute_error,5,10.0,12,0.0
30,poisson,6,8.0,9,-10.61
200,poisson,9,7.25,10,-12.25
10,squared_error,5,9.5,7,-12.5
50,squared_error,17,8.5,9,-12.81
10,absolute_error,12,1.25,18,-7.69
140,poisson,16,5.0,6,-13.04
140,absolute_error,11,0.5,6,-0.7
160,absolute_error,19,5.25,7,0.0
120,absolute_error,19,2.25,4,0.0
120,absolute_error,9,3.0,5,-1.59
200,squared_error,12,2.0,20,-12.41
70,absolute_error,1,9.75,14,0.0
130,squared_error,3,1.75,20,-12.95
180,poisson,7,0.5,2,-12.6
100,absolute_error,7,3.75,5,0.0
80,absolute_error,18,9.75,16,0.0
30,squared_error,7,4.75,9,-11.59
170,poisson,5,3.5,2,-12.83
150,squared_error,7,1.5,7,-12.36
170,poisson,7,8.5,2,-12.62
80,poisson,18,8.25,8,-13.22
30,absolute_error,1,1.5,8,0.0
130,absolute_error,11,5.75,15,0.0
90,poisson,1,6.25,4,-12.24
120,squared_error,2,1.0,4,-11.71
40,squared_error,2,8.0,18,-11.76
60,absolute_error,19,10.0,16,0.0
150,poisson,13,6.5,1,-12.18
20,poisson,4,3.75,7,-11.69
50,absolute_error,6,1.75,13,0.0
90,poisson,15,3.75,19,-12.03
170,absolute_error,14,9.5,18,-0.58
50,absolute_error,20,1.75,12,0.0
180,absolute_error,18,0.0,9,-0.55
180,squared_error,16,9.5,18,-12.86
140,squared_error,5,4.75,10,-12.78
100,absolute_error,12,5.75,17,0.0
130,squared_error,13,2.5,5,-12.56
10,absolute_error,10,7.0,19,0.0
60,poisson,11,9.75,20,-12.54
80,squared_error,4,1.25,7,-12.03
70,absolute_error,11,2.25,5,0.0
120,poisson,18,1.75,16,-12.08
130,squared_error,4,3.75,1,-12.01
60,poisson,12,6.75,11,-12.24
140,poisson,11,3.0,9,-12.14
20,poisson,10,9.5,16,-13.84
160,squared_error,4,7.75,20,-12.69
70,squared_error,7,7.5,6,-12.5
110,poisson,9,2.25,12,-12.26
120,absolute_error,7,10.0,16,0.0
200,poisson,13,0.25,3,-12.1
70,poisson,20,0.5,1,-13.76
20,absolute_error,15,8.5,8,0.0
140,absolute_error,3,5.0,8,-1.37
100,poisson,6,7.75,17,-12.47
130,squared_error,18,9.75,16,-12.07
140,absolute_error,12,3.25,2,-1.37
80,squared_error,15,4.0,3,-12.17
200,squared_error,16,1.5,20,-12.42
20,absolute_error,3,1.75,12,0.0
180,absolute_error,20,1.75,17,0.0
30,squared_error,16,1.25,5,-13.25
60,poisson,10,4.25,10,-11.59
110,absolute_error,11,0.5,11,0.0
180,squared_error,17,8.5,16,-12.6
100,squared_error,16,3.5,16,-13.08
150,poisson,11,1.0,16,-12.2
130,squared_error,4,2.75,14,-12.5
40,poisson,11,6.0,2,-11.83
180,absolute_error,1,9.0,19,-0.55
180,squared_error,3,5.25,4,-12.04
120,absolute_error,7,2.5,14,-0.81
